Reading Inverted Index
Reading Queries and Computing Scores
6 Q0 2487 1621 -0.795955877877334 Corpora
6 Q0 2281 1622 -0.7967982440448835 Corpora
6 Q0 658 1623 -0.7967982440448835 Corpora
6 Q0 2465 1624 -0.7991416240279519 Corpora
6 Q0 2006 1625 -0.7991416240279519 Corpora
6 Q0 1559 1626 -0.7991416240279519 Corpora
6 Q0 1295 1627 -0.8010062051410545 Corpora
6 Q0 1285 1628 -0.8033040916168583 Corpora
6 Q0 1577 1629 -0.8033040916168583 Corpora
6 Q0 2770 1630 -0.8051757020389302 Corpora
6 Q0 2489 1631 -0.8053138331997516 Corpora
6 Q0 2213 1632 -0.8053138331997516 Corpora
6 Q0 14 1633 -0.8053138331997516 Corpora
6 Q0 11 1634 -0.8053138331997516 Corpora
6 Q0 1624 1635 -0.8053138331997516 Corpora
6 Q0 1666 1636 -0.8053138331997516 Corpora
6 Q0 2082 1637 -0.808032456496902 Corpora
6 Q0 400 1638 -0.8099170541068524 Corpora
6 Q0 2782 1639 -0.8099170541068524 Corpora
6 Q0 2731 1640 -0.8099170541068524 Corpora
6 Q0 1839 1641 -0.8115821272024331 Corpora
6 Q0 2428 1642 -0.8115821272024331 Corpora
6 Q0 704 1643 -0.8115821272024331 Corpora
6 Q0 1942 1644 -0.8115821272024331 Corpora
6 Q0 2044 1645 -0.8166397988481994 Corpora
6 Q0 2037 1646 -0.8166397988481994 Corpora
6 Q0 1477 1647 -0.8166397988481994 Corpora
6 Q0 1146 1648 -0.8178062681292873 Corpora
6 Q0 2521 1649 -0.817948767313757 Corpora
6 Q0 2430 1650 -0.817948767313757 Corpora
6 Q0 847 1651 -0.817948767313757 Corpora
6 Q0 2284 1652 -0.817948767313757 Corpora
6 Q0 2783 1653 -0.817948767313757 Corpora
6 Q0 88 1654 -0.817948767313757 Corpora
6 Q0 697 1655 -0.817948767313757 Corpora
6 Q0 2480 1656 -0.818111236335965 Corpora
6 Q0 2857 1657 -0.8195014629509919 Corpora
6 Q0 1782 1658 -0.8195458526579642 Corpora
6 Q0 3033 1659 -0.8203741960854375 Corpora
6 Q0 2907 1660 -0.8215218525519978 Corpora
6 Q0 3100 1661 -0.8217318256249065 Corpora
6 Q0 1673 1662 -0.8228521187394955 Corpora
6 Q0 2491 1663 -0.8233220160848256 Corpora
6 Q0 1450 1664 -0.8234750824766628 Corpora
6 Q0 1275 1665 -0.8234750824766628 Corpora
6 Q0 1540 1666 -0.8242713250235356 Corpora
6 Q0 2942 1667 -0.8244160863289444 Corpora
6 Q0 2910 1668 -0.8244160863289444 Corpora
6 Q0 2467 1669 -0.8244160863289444 Corpora
6 Q0 1793 1670 -0.8244160863289444 Corpora
6 Q0 2788 1671 -0.8244160863289444 Corpora
6 Q0 494 1672 -0.8244160863289444 Corpora
6 Q0 2005 1673 -0.8244160863289444 Corpora
6 Q0 2073 1674 -0.8244160863289444 Corpora
6 Q0 2556 1675 -0.826229028094024 Corpora
6 Q0 1860 1676 -0.8267814576382626 Corpora
6 Q0 1052 1677 -0.8275423370590167 Corpora
6 Q0 2543 1678 -0.82849606625938 Corpora
6 Q0 1352 1679 -0.8295445228061961 Corpora
6 Q0 988 1680 -0.8304257546992957 Corpora
6 Q0 2161 1681 -0.8304257546992957 Corpora
6 Q0 1872 1682 -0.8304257546992957 Corpora
6 Q0 1337 1683 -0.8304257546992957 Corpora
6 Q0 2713 1684 -0.8304257546992957 Corpora
6 Q0 1520 1685 -0.8304257546992957 Corpora
6 Q0 1813 1686 -0.8309864914105646 Corpora
6 Q0 2964 1687 -0.8309864914105646 Corpora
6 Q0 1850 1688 -0.8309864914105646 Corpora
6 Q0 2909 1689 -0.8309864914105646 Corpora
6 Q0 2474 1690 -0.8309864914105646 Corpora
6 Q0 2260 1691 -0.8309864914105646 Corpora
6 Q0 1690 1692 -0.8309864914105646 Corpora
6 Q0 1687 1693 -0.8309864914105646 Corpora
6 Q0 2088 1694 -0.8309864914105646 Corpora
6 Q0 2025 1695 -0.8309864914105646 Corpora
6 Q0 1065 1696 -0.8309864914105646 Corpora
6 Q0 849 1697 -0.8316991184334263 Corpora
6 Q0 2877 1698 -0.8325005583267607 Corpora
6 Q0 3120 1699 -0.8354797980330751 Corpora
6 Q0 1460 1700 -0.8363455496269034 Corpora
6 Q0 3175 1701 -0.8370410020966345 Corpora
6 Q0 3164 1702 -0.8371843125922539 Corpora
6 Q0 1675 1703 -0.8373364400817065 Corpora
6 Q0 493 1704 -0.8374947622557891 Corpora
6 Q0 177 1705 -0.8376624670757962 Corpora
6 Q0 174 1706 -0.8376624670757962 Corpora
6 Q0 1790 1707 -0.8376624670757962 Corpora
6 Q0 1777 1708 -0.8376624670757962 Corpora
6 Q0 89 1709 -0.8376624670757962 Corpora
6 Q0 333 1710 -0.8376624670757962 Corpora
6 Q0 1663 1711 -0.8376624670757962 Corpora
6 Q0 253 1712 -0.8376624670757962 Corpora
6 Q0 1215 1713 -0.8397876128435301 Corpora
6 Q0 2123 1714 -0.8444465783288466 Corpora
6 Q0 1791 1715 -0.8444465783288466 Corpora
6 Q0 1688 1716 -0.8444465783288466 Corpora
6 Q0 2021 1717 -0.8444465783288466 Corpora
6 Q0 2659 1718 -0.8444465783288466 Corpora
6 Q0 1017 1719 -0.8444465783288466 Corpora
6 Q0 8 1720 -0.8446851530838895 Corpora
6 Q0 133 1721 -0.8446851530838895 Corpora
6 Q0 77 1722 -0.8446851530838895 Corpora
6 Q0 365 1723 -0.8446851530838895 Corpora
6 Q0 3172 1724 -0.8488259995427716 Corpora
6 Q0 2534 1725 -0.8503810708907003 Corpora
6 Q0 954 1726 -0.8513414739468316 Corpora
6 Q0 2475 1727 -0.8513414739468316 Corpora
6 Q0 2205 1728 -0.8513414739468316 Corpora
6 Q0 2225 1729 -0.8513414739468316 Corpora
6 Q0 1797 1730 -0.8513414739468316 Corpora
6 Q0 2282 1731 -0.8513414739468316 Corpora
6 Q0 1733 1732 -0.8513414739468316 Corpora
6 Q0 2392 1733 -0.8513414739468316 Corpora
6 Q0 763 1734 -0.8513414739468316 Corpora
6 Q0 753 1735 -0.8513414739468316 Corpora
6 Q0 3061 1736 -0.8513414739468316 Corpora
6 Q0 2654 1737 -0.8513414739468316 Corpora
6 Q0 1510 1738 -0.8513414739468316 Corpora
6 Q0 2066 1739 -0.8513414739468316 Corpora
6 Q0 632 1740 -0.8513414739468316 Corpora
6 Q0 2058 1741 -0.8513414739468316 Corpora
6 Q0 653 1742 -0.8513414739468316 Corpora
6 Q0 2688 1743 -0.8514357356273824 Corpora
6 Q0 896 1744 -0.8520000807012442 Corpora
6 Q0 2915 1745 -0.8545738888382857 Corpora
6 Q0 1563 1746 -0.855539979810244 Corpora
6 Q0 1397 1747 -0.8564175380754432 Corpora
6 Q0 912 1748 -0.8583498899279516 Corpora
6 Q0 2103 1749 -0.8583498899279516 Corpora
6 Q0 2124 1750 -0.8583498899279516 Corpora
6 Q0 408 1751 -0.8583498899279516 Corpora
6 Q0 403 1752 -0.8583498899279516 Corpora
6 Q0 888 1753 -0.8583498899279516 Corpora
6 Q0 2419 1754 -0.8583498899279516 Corpora
6 Q0 3062 1755 -0.8583498899279516 Corpora
6 Q0 354 1756 -0.8583498899279516 Corpora
6 Q0 1979 1757 -0.8583498899279516 Corpora
6 Q0 2585 1758 -0.8583498899279516 Corpora
6 Q0 231 1759 -0.8583498899279516 Corpora
6 Q0 1950 1760 -0.8583498899279516 Corpora
6 Q0 721 1761 -0.8610431626149102 Corpora
6 Q0 2754 1762 -0.8615871809701594 Corpora
6 Q0 335 1763 -0.8617291087622215 Corpora
6 Q0 332 1764 -0.8617393255979274 Corpora
6 Q0 3101 1765 -0.8624461004173058 Corpora
6 Q0 2253 1766 -0.8646491707014197 Corpora
6 Q0 2651 1767 -0.8650715402855387 Corpora
6 Q0 2142 1768 -0.8652207729526805 Corpora
6 Q0 535 1769 -0.8654746531114016 Corpora
6 Q0 1823 1770 -0.8654746531114016 Corpora
6 Q0 1833 1771 -0.8654746531114016 Corpora
6 Q0 1286 1772 -0.8654746531114016 Corpora
6 Q0 327 1773 -0.8654746531114016 Corpora
6 Q0 2762 1774 -0.8654746531114016 Corpora
6 Q0 2775 1775 -0.8654746531114016 Corpora
6 Q0 778 1776 -0.8654746531114016 Corpora
6 Q0 1576 1777 -0.8654746531114016 Corpora
6 Q0 2673 1778 -0.8654746531114016 Corpora
6 Q0 203 1779 -0.8654746531114016 Corpora
6 Q0 2921 1780 -0.8661173594583216 Corpora
6 Q0 2200 1781 -0.8661796288859862 Corpora
6 Q0 2134 1782 -0.866530543560914 Corpora
6 Q0 1861 1783 -0.8674397485192488 Corpora
6 Q0 2905 1784 -0.8678524787396676 Corpora
6 Q0 981 1785 -0.8698677411183635 Corpora
6 Q0 3083 1786 -0.8715306977527784 Corpora
6 Q0 1564 1787 -0.8725274415002152 Corpora
6 Q0 538 1788 -0.8727186849790697 Corpora
6 Q0 1864 1789 -0.8727186849790697 Corpora
6 Q0 411 1790 -0.8727186849790697 Corpora
6 Q0 122 1791 -0.8727186849790697 Corpora
6 Q0 2234 1792 -0.8727186849790697 Corpora
6 Q0 2292 1793 -0.8727186849790697 Corpora
6 Q0 1732 1794 -0.8727186849790697 Corpora
6 Q0 51 1795 -0.8727186849790697 Corpora
6 Q0 788 1796 -0.8727186849790697 Corpora
6 Q0 350 1797 -0.8727186849790697 Corpora
6 Q0 2587 1798 -0.8727186849790697 Corpora
6 Q0 1963 1799 -0.8727186849790697 Corpora
6 Q0 1443 1800 -0.8740523765234791 Corpora
6 Q0 2210 1801 -0.8752365796762034 Corpora
6 Q0 596 1802 -0.8758142865068465 Corpora
6 Q0 2664 1803 -0.8799200361451064 Corpora
6 Q0 1820 1804 -0.8800850056497728 Corpora
6 Q0 545 1805 -0.8800850056497728 Corpora
6 Q0 549 1806 -0.8800850056497728 Corpora
6 Q0 1851 1807 -0.8800850056497728 Corpora
6 Q0 1339 1808 -0.8800850056497728 Corpora
6 Q0 823 1809 -0.8800850056497728 Corpora
6 Q0 2351 1810 -0.8800850056497728 Corpora
6 Q0 102 1811 -0.8800850056497728 Corpora
6 Q0 317 1812 -0.8800850056497728 Corpora
6 Q0 705 1813 -0.8800850056497728 Corpora
6 Q0 2725 1814 -0.8800850056497728 Corpora
6 Q0 751 1815 -0.8800850056497728 Corpora
6 Q0 216 1816 -0.8800850056497728 Corpora
6 Q0 2653 1817 -0.8800850056497728 Corpora
6 Q0 1558 1818 -0.8800850056497728 Corpora
6 Q0 1969 1819 -0.8800850056497728 Corpora
6 Q0 2018 1820 -0.8810863925667434 Corpora
6 Q0 1569 1821 -0.8823963677504769 Corpora
6 Q0 1212 1822 -0.8833891409066789 Corpora
6 Q0 1859 1823 -0.8836486253846386 Corpora
6 Q0 2433 1824 -0.8851453107830287 Corpora
6 Q0 1887 1825 -0.8874089482772809 Corpora
6 Q0 1633 1826 -0.8874089482772809 Corpora
6 Q0 548 1827 -0.887576738077493 Corpora
6 Q0 920 1828 -0.887576738077493 Corpora
6 Q0 925 1829 -0.887576738077493 Corpora
6 Q0 2508 1830 -0.887576738077493 Corpora
6 Q0 2422 1831 -0.887576738077493 Corpora
6 Q0 1336 1832 -0.887576738077493 Corpora
6 Q0 842 1833 -0.887576738077493 Corpora
6 Q0 134 1834 -0.887576738077493 Corpora
6 Q0 877 1835 -0.887576738077493 Corpora
6 Q0 2382 1836 -0.887576738077493 Corpora
6 Q0 76 1837 -0.887576738077493 Corpora
6 Q0 1266 1838 -0.887576738077493 Corpora
6 Q0 1232 1839 -0.887576738077493 Corpora
6 Q0 314 1840 -0.887576738077493 Corpora
6 Q0 1201 1841 -0.887576738077493 Corpora
6 Q0 762 1842 -0.887576738077493 Corpora
6 Q0 388 1843 -0.887576738077493 Corpora
6 Q0 1133 1844 -0.887576738077493 Corpora
6 Q0 215 1845 -0.887576738077493 Corpora
6 Q0 226 1846 -0.887576738077493 Corpora
6 Q0 638 1847 -0.887576738077493 Corpora
6 Q0 1494 1848 -0.887576738077493 Corpora
6 Q0 2591 1849 -0.887576738077493 Corpora
6 Q0 1037 1850 -0.887576738077493 Corpora
6 Q0 2832 1851 -0.8892760028633635 Corpora
6 Q0 2299 1852 -0.8910081467812372 Corpora
6 Q0 3171 1853 -0.8912014116773422 Corpora
6 Q0 2231 1854 -0.8912562833817901 Corpora
6 Q0 2059 1855 -0.8943391439519239 Corpora
6 Q0 1389 1856 -0.8948971417703724 Corpora
6 Q0 1535 1857 -0.8949695495394518 Corpora
6 Q0 2338 1858 -0.8949970593124386 Corpora
6 Q0 546 1859 -0.8951971124658864 Corpora
6 Q0 2960 1860 -0.8951971124658864 Corpora
6 Q0 556 1861 -0.8951971124658864 Corpora
6 Q0 955 1862 -0.8951971124658864 Corpora
6 Q0 1406 1863 -0.8951971124658864 Corpora
6 Q0 996 1864 -0.8951971124658864 Corpora
6 Q0 503 1865 -0.8951971124658864 Corpora
6 Q0 2443 1866 -0.8951971124658864 Corpora
6 Q0 1371 1867 -0.8951971124658864 Corpora
6 Q0 1313 1868 -0.8951971124658864 Corpora
6 Q0 165 1869 -0.8951971124658864 Corpora
6 Q0 114 1870 -0.8951971124658864 Corpora
6 Q0 833 1871 -0.8951971124658864 Corpora
6 Q0 451 1872 -0.8951971124658864 Corpora
6 Q0 452 1873 -0.8951971124658864 Corpora
6 Q0 878 1874 -0.8951971124658864 Corpora
6 Q0 1277 1875 -0.8951971124658864 Corpora
6 Q0 2790 1876 -0.8951971124658864 Corpora
6 Q0 1217 1877 -0.8951971124658864 Corpora
6 Q0 345 1878 -0.8951971124658864 Corpora
6 Q0 346 1879 -0.8951971124658864 Corpora
6 Q0 313 1880 -0.8951971124658864 Corpora
6 Q0 304 1881 -0.8951971124658864 Corpora
6 Q0 764 1882 -0.8951971124658864 Corpora
6 Q0 1599 1883 -0.8951971124658864 Corpora
6 Q0 1512 1884 -0.8951971124658864 Corpora
6 Q0 2636 1885 -0.8951971124658864 Corpora
6 Q0 286 1886 -0.8951971124658864 Corpora
6 Q0 1918 1887 -0.8951971124658864 Corpora
6 Q0 1024 1888 -0.8951971124658864 Corpora
6 Q0 267 1889 -0.8951971124658864 Corpora
6 Q0 266 1890 -0.8951971124658864 Corpora
6 Q0 3013 1891 -0.8967665979114392 Corpora
6 Q0 1263 1892 -0.8985137297951431 Corpora
6 Q0 1614 1893 -0.8986869239514127 Corpora
6 Q0 1359 1894 -0.8993339371296738 Corpora
6 Q0 2901 1895 -0.9000481605617022 Corpora
6 Q0 1282 1896 -0.9000915586318008 Corpora
6 Q0 2666 1897 -0.9001202853373735 Corpora
6 Q0 948 1898 -0.9029494709121614 Corpora
6 Q0 930 1899 -0.9029494709121614 Corpora
6 Q0 578 1900 -0.9029494709121614 Corpora
6 Q0 979 1901 -0.9029494709121614 Corpora
6 Q0 559 1902 -0.9029494709121614 Corpora
6 Q0 957 1903 -0.9029494709121614 Corpora
6 Q0 2171 1904 -0.9029494709121614 Corpora
6 Q0 1316 1905 -0.9029494709121614 Corpora
6 Q0 164 1906 -0.9029494709121614 Corpora
6 Q0 112 1907 -0.9029494709121614 Corpora
6 Q0 864 1908 -0.9029494709121614 Corpora
6 Q0 136 1909 -0.9029494709121614 Corpora
6 Q0 450 1910 -0.9029494709121614 Corpora
6 Q0 881 1911 -0.9029494709121614 Corpora
6 Q0 1299 1912 -0.9029494709121614 Corpora
6 Q0 480 1913 -0.9029494709121614 Corpora
6 Q0 1284 1914 -0.9029494709121614 Corpora
6 Q0 747 1915 -0.9029494709121614 Corpora
6 Q0 342 1916 -0.9029494709121614 Corpora
6 Q0 348 1917 -0.9029494709121614 Corpora
6 Q0 735 1918 -0.9029494709121614 Corpora
6 Q0 325 1919 -0.9029494709121614 Corpora
6 Q0 2676 1920 -0.9029494709121614 Corpora
6 Q0 382 1921 -0.9029494709121614 Corpora
6 Q0 368 1922 -0.9029494709121614 Corpora
6 Q0 600 1923 -0.9029494709121614 Corpora
6 Q0 692 1924 -0.9029494709121614 Corpora
6 Q0 647 1925 -0.9029494709121614 Corpora
6 Q0 640 1926 -0.9029494709121614 Corpora
6 Q0 1493 1927 -0.9029494709121614 Corpora
6 Q0 285 1928 -0.9029494709121614 Corpora
6 Q0 288 1929 -0.9029494709121614 Corpora
6 Q0 1011 1930 -0.9029494709121614 Corpora
6 Q0 291 1931 -0.9029494709121614 Corpora
6 Q0 1039 1932 -0.9029494709121614 Corpora
6 Q0 1023 1933 -0.9029494709121614 Corpora
6 Q0 250 1934 -0.9029494709121614 Corpora
6 Q0 2488 1935 -0.9067010550961946 Corpora
6 Q0 2150 1936 -0.9068204912265427 Corpora
6 Q0 2787 1937 -0.9073898095972859 Corpora
6 Q0 2185 1938 -0.9082070167830791 Corpora
6 Q0 2032 1939 -0.9082070167830791 Corpora
6 Q0 1646 1940 -0.9087962832967422 Corpora
6 Q0 2803 1941 -0.9094148205035424 Corpora
6 Q0 1251 1942 -0.9094148205035424 Corpora
6 Q0 2146 1943 -0.9106523844811727 Corpora
6 Q0 534 1944 -0.9108372722943653 Corpora
6 Q0 935 1945 -0.9108372722943653 Corpora
6 Q0 511 1946 -0.9108372722943653 Corpora
6 Q0 911 1947 -0.9108372722943653 Corpora
6 Q0 524 1948 -0.9108372722943653 Corpora
6 Q0 958 1949 -0.9108372722943653 Corpora
6 Q0 956 1950 -0.9108372722943653 Corpora
6 Q0 952 1951 -0.9108372722943653 Corpora
6 Q0 567 1952 -0.9108372722943653 Corpora
6 Q0 568 1953 -0.9108372722943653 Corpora
6 Q0 806 1954 -0.9108372722943653 Corpora
6 Q0 401 1955 -0.9108372722943653 Corpora
6 Q0 421 1956 -0.9108372722943653 Corpora
6 Q0 131 1957 -0.9108372722943653 Corpora
6 Q0 130 1958 -0.9108372722943653 Corpora
6 Q0 870 1959 -0.9108372722943653 Corpora
6 Q0 1789 1960 -0.9108372722943653 Corpora
6 Q0 16 1961 -0.9108372722943653 Corpora
6 Q0 1268 1962 -0.9108372722943653 Corpora
6 Q0 337 1963 -0.9108372722943653 Corpora
6 Q0 301 1964 -0.9108372722943653 Corpora
6 Q0 1207 1965 -0.9108372722943653 Corpora
6 Q0 1120 1966 -0.9108372722943653 Corpora
6 Q0 381 1967 -0.9108372722943653 Corpora
6 Q0 1142 1968 -0.9108372722943653 Corpora
6 Q0 366 1969 -0.9108372722943653 Corpora
6 Q0 364 1970 -0.9108372722943653 Corpora
6 Q0 353 1971 -0.9108372722943653 Corpora
6 Q0 355 1972 -0.9108372722943653 Corpora
6 Q0 625 1973 -0.9108372722943653 Corpora
6 Q0 221 1974 -0.9108372722943653 Corpora
6 Q0 1036 1975 -0.9108372722943653 Corpora
6 Q0 256 1976 -0.9108372722943653 Corpora
6 Q0 2112 1977 -0.9128937131637994 Corpora
6 Q0 1333 1978 -0.9132679858410053 Corpora
6 Q0 1825 1979 -0.9135432498684383 Corpora
6 Q0 3198 1980 -0.9151677945947544 Corpora
6 Q0 2726 1981 -0.9158925347677752 Corpora
6 Q0 1288 1982 -0.9180142503204481 Corpora
6 Q0 1053 1983 -0.9181044817938752 Corpora
6 Q0 2515 1984 -0.9183821036386876 Corpora
6 Q0 1424 1985 -0.9186842710356427 Corpora
6 Q0 936 1986 -0.9188640974170847 Corpora
6 Q0 522 1987 -0.9188640974170847 Corpora
6 Q0 989 1988 -0.9188640974170847 Corpora
6 Q0 804 1989 -0.9188640974170847 Corpora
6 Q0 426 1990 -0.9188640974170847 Corpora
6 Q0 113 1991 -0.9188640974170847 Corpora
6 Q0 2814 1992 -0.9188640974170847 Corpora
6 Q0 17 1993 -0.9188640974170847 Corpora
6 Q0 21 1994 -0.9188640974170847 Corpora
6 Q0 349 1995 -0.9188640974170847 Corpora
6 Q0 777 1996 -0.9188640974170847 Corpora
6 Q0 757 1997 -0.9188640974170847 Corpora
6 Q0 213 1998 -0.9188640974170847 Corpora
6 Q0 622 1999 -0.9188640974170847 Corpora
6 Q0 2639 2000 -0.9188640974170847 Corpora
6 Q0 634 2001 -0.9188640974170847 Corpora
6 Q0 659 2002 -0.9188640974170847 Corpora
6 Q0 1095 2003 -0.9188640974170847 Corpora
6 Q0 1603 2004 -0.9220524382187665 Corpora
6 Q0 1211 2005 -0.9232884080594016 Corpora
6 Q0 767 2006 -0.9232884080594016 Corpora
6 Q0 2047 2007 -0.923927104224204 Corpora
6 Q0 2686 2008 -0.9240517807142656 Corpora
6 Q0 1185 2009 -0.9240979072804272 Corpora
6 Q0 2945 2010 -0.9259697620114448 Corpora
6 Q0 321 2011 -0.9268981201977259 Corpora
6 Q0 807 2012 -0.9270336544316482 Corpora
6 Q0 869 2013 -0.9270336544316482 Corpora
6 Q0 453 2014 -0.9270336544316482 Corpora
6 Q0 455 2015 -0.9270336544316482 Corpora
6 Q0 470 2016 -0.9270336544316482 Corpora
6 Q0 903 2017 -0.9270336544316482 Corpora
6 Q0 905 2018 -0.9270336544316482 Corpora
6 Q0 737 2019 -0.9270336544316482 Corpora
6 Q0 315 2020 -0.9270336544316482 Corpora
6 Q0 769 2021 -0.9270336544316482 Corpora
6 Q0 603 2022 -0.9270336544316482 Corpora
6 Q0 669 2023 -0.9270336544316482 Corpora
6 Q0 283 2024 -0.9270336544316482 Corpora
6 Q0 2968 2025 -0.9270619776908277 Corpora
6 Q0 2141 2026 -0.9273811122431511 Corpora
6 Q0 861 2027 -0.9273811122431511 Corpora
6 Q0 2094 2028 -0.9273811122431511 Corpora
6 Q0 1213 2029 -0.9274744987632735 Corpora
6 Q0 2836 2030 -0.9295437310344963 Corpora
6 Q0 3201 2031 -0.9306265101327098 Corpora
6 Q0 1649 2032 -0.9306265101327098 Corpora
6 Q0 1465 2033 -0.9314698393440303 Corpora
6 Q0 1683 2034 -0.9351013526748129 Corpora
6 Q0 1672 2035 -0.9351793465739924 Corpora
6 Q0 915 2036 -0.9353497845480659 Corpora
6 Q0 53 2037 -0.9353497845480659 Corpora
6 Q0 1291 2038 -0.9353497845480659 Corpora
6 Q0 729 2039 -0.9353497845480659 Corpora
6 Q0 722 2040 -0.9353497845480659 Corpora
6 Q0 760 2041 -0.9353497845480659 Corpora
6 Q0 607 2042 -0.9353497845480659 Corpora
6 Q0 3155 2043 -0.9353497845480659 Corpora
6 Q0 2732 2044 -0.9358647150540339 Corpora
6 Q0 677 2045 -0.936314183735133 Corpora
6 Q0 2670 2046 -0.9380095358032103 Corpora
6 Q0 2001 2047 -0.9393760337684645 Corpora
6 Q0 718 2048 -0.940259988111015 Corpora
6 Q0 2139 2049 -0.9407258306411777 Corpora
6 Q0 727 2050 -0.940816942410667 Corpora
6 Q0 2272 2051 -0.9414396039384658 Corpora
6 Q0 2923 2052 -0.9429989274436571 Corpora
6 Q0 1594 2053 -0.9444243380117161 Corpora
6 Q0 3104 2054 -0.9445024203513586 Corpora
6 Q0 1353 2055 -0.9480875126485719 Corpora
6 Q0 2559 2056 -0.9481383862445989 Corpora
6 Q0 2410 2057 -0.9521802398638851 Corpora
6 Q0 723 2058 -0.9524378306829476 Corpora
6 Q0 2520 2059 -0.9533969358961274 Corpora
6 Q0 661 2060 -0.9533969358961274 Corpora
6 Q0 2093 2061 -0.9534883294829064 Corpora
6 Q0 1162 2062 -0.9538708138451779 Corpora
6 Q0 1413 2063 -0.9539594421031873 Corpora
6 Q0 1045 2064 -0.9540707326881726 Corpora
6 Q0 2324 2065 -0.9575206088069792 Corpora
6 Q0 3194 2066 -0.9581299456593207 Corpora
6 Q0 2411 2067 -0.961021365803998 Corpora
6 Q0 1067 2068 -0.9610752404721096 Corpora
6 Q0 3114 2069 -0.961268259513661 Corpora
6 Q0 2545 2070 -0.9622567456601505 Corpora
6 Q0 2341 2071 -0.9625613738155752 Corpora
6 Q0 479 2072 -0.9640379900905959 Corpora
6 Q0 3133 2073 -0.9643696097592321 Corpora
6 Q0 2179 2074 -0.9646556184333572 Corpora
6 Q0 2524 2075 -0.9651793056034987 Corpora
6 Q0 3030 2076 -0.9654036290044762 Corpora
6 Q0 768 2077 -0.9668995973310727 Corpora
6 Q0 626 2078 -0.9668995973310727 Corpora
6 Q0 598 2079 -0.9670183361313136 Corpora
6 Q0 3109 2080 -0.9670183361313136 Corpora
6 Q0 2164 2081 -0.9676050060735535 Corpora
6 Q0 1455 2082 -0.9687146680720694 Corpora
6 Q0 1047 2083 -0.9700164213602773 Corpora
6 Q0 2701 2084 -0.9703158746152986 Corpora
6 Q0 2027 2085 -0.9714843233577001 Corpora
6 Q0 2546 2086 -0.9744797393234391 Corpora
6 Q0 94 2087 -0.9744940842438128 Corpora
6 Q0 1787 2088 -0.9754485712297224 Corpora
6 Q0 1768 2089 -0.9759233468904024 Corpora
6 Q0 1876 2090 -0.9760663861751218 Corpora
6 Q0 1874 2091 -0.9770889218525264 Corpora
6 Q0 2603 2092 -0.9783382315441492 Corpora
6 Q0 1625 2093 -0.9787030275579826 Corpora
6 Q0 2619 2094 -0.9787030275579826 Corpora
6 Q0 1351 2095 -0.979001266494734 Corpora
6 Q0 1273 2096 -0.9790693295259422 Corpora
6 Q0 2108 2097 -0.9791185570083163 Corpora
6 Q0 2315 2098 -0.9791185570083163 Corpora
6 Q0 2177 2099 -0.9797532084621777 Corpora
6 Q0 2176 2100 -0.9799380245935789 Corpora
6 Q0 2584 2101 -0.9799886650423144 Corpora
6 Q0 1635 2102 -0.9806787358575333 Corpora
6 Q0 2696 2103 -0.9811095903450073 Corpora
6 Q0 693 2104 -0.9820749443943038 Corpora
6 Q0 2691 2105 -0.9836877389751149 Corpora
6 Q0 2998 2106 -0.9837063549889001 Corpora
6 Q0 3074 2107 -0.9848469674480589 Corpora
6 Q0 679 2108 -0.985077621541139 Corpora
6 Q0 205 2109 -0.9852780121393907 Corpora
6 Q0 224 2110 -0.985909777393429 Corpora
6 Q0 3145 2111 -0.9869389256542684 Corpora
6 Q0 1504 2112 -0.9869389256542684 Corpora
6 Q0 20 2113 -0.9883855944509262 Corpora
6 Q0 1049 2114 -0.9885957603738718 Corpora
6 Q0 1884 2115 -0.9886517024623506 Corpora
6 Q0 2698 2116 -0.9886517024623506 Corpora
6 Q0 3102 2117 -0.9891891523805794 Corpora
6 Q0 3143 2118 -0.9926777512682974 Corpora
6 Q0 1802 2119 -0.9930565169835529 Corpora
6 Q0 3073 2120 -0.9942832436432917 Corpora
6 Q0 1746 2121 -0.9945651133582627 Corpora
6 Q0 2929 2122 -0.995289381286528 Corpora
6 Q0 2413 2123 -0.9977374551095521 Corpora
6 Q0 2295 2124 -0.9978081483532146 Corpora
6 Q0 2647 2125 -0.9978081483532146 Corpora
6 Q0 1548 2126 -0.997885166646045 Corpora
6 Q0 1956 2127 -1.0001806399061666 Corpora
6 Q0 1340 2128 -1.0026054700781541 Corpora
6 Q0 1775 2129 -1.0026054700781541 Corpora
6 Q0 2737 2130 -1.003977118172779 Corpora
6 Q0 3057 2131 -1.0044416269788545 Corpora
6 Q0 2045 2132 -1.0048111278062397 Corpora
6 Q0 2038 2133 -1.0048111278062397 Corpora
6 Q0 2248 2134 -1.005532664755638 Corpora
6 Q0 2436 2135 -1.0056852059991037 Corpora
6 Q0 3115 2136 -1.006829869603922 Corpora
6 Q0 2566 2137 -1.0074491443606197 Corpora
6 Q0 2633 2138 -1.0080837361581931 Corpora
6 Q0 2705 2139 -1.0081636529575002 Corpora
6 Q0 694 2140 -1.0089892105302418 Corpora
6 Q0 1392 2141 -1.0097350564743963 Corpora
6 Q0 1612 2142 -1.0097799550941755 Corpora
6 Q0 2000 2143 -1.0106855509771266 Corpora
6 Q0 1143 2144 -1.0116870425611093 Corpora
6 Q0 1882 2145 -1.0123398462616078 Corpora
6 Q0 1048 2146 -1.0145071065221674 Corpora
